sentence	label	e1	e2
Nothing wrong with this if the <e1> goal </e1> was for students to acquire <e2> knowledge </e2> .	0	goal	knowledge
Beware of the <e1> danger </e1> in <e2> running waters </e2> .	0	danger	running waters
The book is about HOW the <e1> bomb </e1> was used in <e2> diplomacy </e2> .	0	bomb	diplomacy
The contents of the <e1> package </e1> included one opened individual <e2> candy bar wrapper </e2> , four unopened candy bar wrappers, one cardboard tray insert, and two cash register receipts.	0	package	candy bar wrapper
The SalesVantage <e1> directory </e1> is for advertising, marketing & sales management <e2> services </e2> in your area.	0	directory	services
The <e1> bacon </e1> <e2> manufacture </e2> is the 74th greatest export of Denmark.	0	bacon	manufacture
The <e1> termination </e1> was for <e2> reasons </e2> beyond his control.	0	termination	reasons
The brachioradialis <e1> reflex </e1> is observed by striking the brachioradialis tendon directly with the <e2> hammer </e2> when the patient's arm is resting.	0	reflex	hammer
The present invention refers to a <e1> device </e1> for actuating a <e2> membrane </e2> arranged in an opening to a space.	0	device	membrane
The <e1> hairdresser </e1> took his <e2> scissors </e2> and held up a coil of hair.	0	hairdresser	scissors
We want to assist the Iraqi government in establishing the <e1> foundations </e1> for a sound <e2> economy </e2> with the capacity to deliver essential services.	0	foundations	economy
<e1> Physician </e1> need only bring <e2> stethoscope </e2> and otoscope.	0	Physician	stethoscope
Like a <e1> carpenter </e1> wielding an <e2> axe </e2> to make furniture, the hacker does good things with his skills.	0	carpenter	axe
This mail <e1> list </e1> is used for all <e2> people </e2> interested in the development of ERP5.	0	list	people
The main cell types are fibroblasts, macrophages and adipocytes (the <e1> hypodermis </e1> contains 50% of <e2> body fat </e2> ).	0	hypodermis	body fat
A <e2> line </e2> up is when the police literally put the <e1> defendant </e1> in a line with other people to see if the victim or witness can identify anyone in the line as having participated in a crime.	0	defendant	line
Place a <e1> clock </e1> inside a <e2> gravity sphere </e2> to see time dilation.	0	clock	gravity sphere
The reaction <e1> mixture </e1> is kept in the <e2> dark </e2> at room temperature for 1 1/2 hours.	0	mixture	dark
Just as the <e1> net </e1> enables the <e2> fisherman </e2> to catch many fish in one go, the pattern was favored by the samurai as it symbolized victory over many opponents at one time.	0	net	fisherman
The <e1> kitchen </e1> contains basic items such as <e2> salt </e2> , pepper and olive oil.	0	kitchen	salt
A <e1> coffin </e1> <e2> maker </e2> has increased productivity by 20% since securing a Ã‚Â£180000 finance package from business angels.	0	coffin	maker
Prepare some <e1> beef </e1> <e2> bouillon </e2> and let it cool.	0	beef	bouillon
Many <e1> games </e1> can be played with Go <e2> equipment </e2> .	0	games	equipment
It was the only time the <e1> president </e1> has wielded the <e2> veto pen </e2> during his six years in office.	0	president	veto pen
When the power goes, the <e1> dentist </e1> quizzically raises the <e2> drill </e2> , and examines it.	0	dentist	drill
Videotape is a fragile medium subject to damage and <e1> deterioration </e1> from <e2> exposure </e2> to poor environmental conditions and inadequate handling practices.	1	deterioration	exposure
Paul the <e1> novelist </e1> has a <e2> computer </e2> but uses his old Smith Corona manual.	0	novelist	computer
The <e1> box </e1> contained the jumbled <e2> skeletal remains </e2> of what appeared to be sheep, as well as a variety of other mammals.	0	box	skeletal remains
PHY 319 is presently taught in three 50-minute lectures per week in which the <e1> instructor </e1> makes a <e2> chalkboard presentation </e2> .	0	instructor	chalkboard presentation
If you are lucky enough, while your travel to Russia you can manage to buy vodka in a <e1> plastic </e1> <e2> bag </e2> .	0	plastic	bag
<e1> Beta-carotene </e1> is found in <e2> carrots </e2> , yellow vegetables and dark green vegetables and is converted to vitamin A in the body.	0	Beta-carotene	carrots
Originally, the <e2> typewriter </e2> sales companies sold the <e1> typist </e1> with the typewriter.	0	typist	typewriter
This is assuming that the <e1> dividend </e1> is received from a <e2> treaty country </e2> .	0	dividend	treaty country
I put <e1> candy </e1> in my <e2> jar </e2> .	0	candy	jar
Special construction and a <e1> rubberized trim </e1> helps the <e2> handset </e2> stand up to everyday wear-and-tear, and even occasional dropping.	0	rubberized trim	handset
The <e1> process </e1> for obtaining a <e2> visa </e2> depends on what type of visa you are eligible for.	0	process	visa
Do not use generators, charcoal or gas grills, propane camping stoves or heaters, or any <e1> gas-powered tools </e1> inside the <e2> house </e2> or garage.	0	gas-powered tools	house
I am still amazed just how deep and loud it can get with certain soundtracks and songs, literally making things bounce off the <e1> walls </e1> in my <e2> house </e2> .	0	walls	house
That's all <e1> paper </e1> stored in a <e2> binder </e2> by the door of the room.	0	paper	binder
Public key encryption is a <e1> technique </e1> that uses a <e2> pair </e2> of asymmetric keys for encryption and decryption.	0	technique	pair
Diabetes drug shows promise for preventing <e1> brain injury </e1> from <e2> radiation therapy </e2> .	1	brain injury	radiation therapy
The <e1> appointment </e1> is for a three-year <e2> term </e2> , during which Robillard will remain dean of Carver College of Medicine.	0	appointment	term
The story these measurement techniques are all telling is that the <e1> ice </e1> <e2> sheets </e2> are shrinking more than they were 10 years ago, said Abdalati.	0	ice	sheets
Statistical <e1> analysis </e1> was made using the PCSM <e2> program </e2> .	0	analysis	program
These vocabularies can be mixed in individual RDF documents or data stores, allowing <e1> aggregation </e1> of <e2> descriptions </e2> from all available terminologies.	0	aggregation	descriptions
Most of the <e1> taste </e1> of strong onions comes from the <e2> smell </e2> .	1	taste	smell
It is a <e1> method </e1> for the <e2> solution </e2> of roots of a nonlinear equation and for solution of the general eigenvalue problem.	0	method	solution
If you follow the instructions you should be able to remove the <e1> virus </e1> from <e2> infected documents </e2> .	0	virus	infected documents
A major government researcher once complained that his bosses used his scientific findings the way a <e1> drunk </e1> uses a <e2> lamppost </e2> : for support rather than illumination.	0	drunk	lamppost
Grubs tend to cause significant <e1> damage </e1> from <e2> autumn </e2> to spring by which time the larvae are becoming fully grown.	0	damage	autumn
The <e1> homes </e1> are from a <e2> simpler time </e2> , when closets were tiny and bathrooms were few, but the woodwork and stonework are inspiring.	0	homes	simpler time
Also, very rarely, hypnotherapy leads to the development of ' <e1> false memories </e1> ' fabricated by the <e2> unconscious mind </e2> ; these are called confabulations.	0	false memories	unconscious mind
For example, the <e1> jelly </e1> inside a <e2> doughnut </e2> can be scalding while the pastry is only warm.	0	jelly	doughnut
TERENA has a <e1> vacancy </e1> for a public relations <e2> officer </e2> .	0	vacancy	officer
The <e1> food </e1> is kept in the <e2> kitchen </e2> and guests should help themselves as it is self service and not served by the hostel.	0	food	kitchen
This is another false <e1> story </e1> fabricated by the <e2> sheriff </e2> .	0	story	sheriff
Lowering your <e1> blood </e1> <e2> sugar </e2> is the key to managing diabetes.	0	blood	sugar
Tou should use a <e1> screwdriver </e1> to tighten the <e2> bolt </e2> very tightly.	0	screwdriver	bolt
He put on a gold pointed hat and read out <e1> jokes </e1> from the <e2> crackers </e2> .	0	jokes	crackers
Conference center has at least one dedicated main conference <e1> room </e1> that contains a minimum of 1,000 <e2> square feet </e2> and can accommodate flexible seating arrangements.	0	room	square feet
A knitting needle or <e1> knitting pin </e1> is a long stick or rod used as a tool in the <e2> manufacture </e2> of hand knitted fabric.	0	knitting pin	manufacture
When buying a <e1> horse </e1> , buy a horse that fits the <e2> rider </e2> and the rider's goals.	0	horse	rider
The specification includes the <e1> ordering </e1> of <e2> messages </e2> from one node.	0	ordering	messages
The <e1> scintillator material </e1> produces <e2> visible light </e2> when transversed by the particle's radiated energy.	0	scintillator material	visible light
The <e1> process </e1> for submitting a feature <e2> request </e2> is very similar to bug requests.	0	process	request
The <e1> place </e1> of <e2> women </e2> in today's Church will be explored at the conference.	0	place	women
Does the black spot on your <e1> labrador </e1> 's <e2> tongue </e2> mean he's really a Chow mix?	0	labrador	tongue
I have absolutely no idea why this <e1> newspaper </e1> was being kept in a <e2> box </e2> .	0	newspaper	box
Peterson worked as a <e1> fertilizer </e1> <e2> salesman </e2> before his arrest.	0	fertilizer	salesman
This can be a <e1> model </e1> for the health care <e2> industry </e2> nationwide.	0	model	industry
<e1> Batteries </e1> stored in <e2> contact </e2> with one another can generate heat and hydrogen gas.	0	Batteries	contact
Mithraism reached its <e1> height </e1> of <e2> popularity </e2> in the third century.	0	height	popularity
The <e1> interpretation </e1> was made using the Huynh-Feldt adjusted <e2> results </e2> .	0	interpretation	results
Due to the large <e1> mass </e1> of the <e2> books </e2> , the force of the hammer is sufficiently resisted (inertia).	0	mass	books
The entry into force of Protocol 14 to the Convention is a <e1> prerequisite </e1> for the <e2> reforms </e2> proposed by the Group of Wise Persons.	0	prerequisite	reforms
